learning_rate,max_depth,n_estimators,score
0.1,10.0,901.0,0.6804347826086957
0.1,10.0,911.0,0.6804347826086957
0.1,10.0,921.0,0.6804347826086957
0.1,10.0,931.0,0.6804347826086957
0.1,10.0,941.0,0.6804347826086957
0.1,10.0,951.0,0.6804347826086957
0.1,10.0,961.0,0.6804347826086957
0.1,10.0,971.0,0.6804347826086957
0.1,10.0,981.0,0.6804347826086957
0.1,10.0,991.0,0.6804347826086957
0.1,11.0,1.0,0.6811594202898551
0.1,11.0,11.0,0.6898550724637681
0.1,11.0,21.0,0.6637681159420289
0.1,11.0,31.0,0.6804347826086957
0.1,11.0,41.0,0.6804347826086957
0.1,11.0,51.0,0.6887681159420291
0.1,11.0,61.0,0.6971014492753623
0.1,11.0,71.0,0.6887681159420289
0.1,11.0,81.0,0.6800724637681159
0.1,11.0,91.0,0.6884057971014493
0.1,11.0,101.0,0.6884057971014493
0.1,11.0,111.0,0.6884057971014493
0.1,11.0,121.0,0.6884057971014493
0.1,11.0,131.0,0.6884057971014493
0.1,11.0,141.0,0.6884057971014493
0.1,11.0,151.0,0.680072463768116
0.1,11.0,161.0,0.680072463768116
0.1,11.0,171.0,0.680072463768116
0.1,11.0,181.0,0.680072463768116
0.1,11.0,191.0,0.680072463768116
0.1,11.0,201.0,0.680072463768116
0.1,11.0,211.0,0.6884057971014493
0.1,11.0,221.0,0.6884057971014493
0.1,11.0,231.0,0.6884057971014493
0.1,11.0,241.0,0.6800724637681159
0.1,11.0,251.0,0.6800724637681159
0.1,11.0,261.0,0.6967391304347826
0.1,11.0,271.0,0.680072463768116
0.1,11.0,281.0,0.6884057971014493
0.1,11.0,291.0,0.6884057971014493
0.1,11.0,301.0,0.6884057971014493
0.1,11.0,311.0,0.6884057971014493
0.1,11.0,321.0,0.680072463768116
0.1,11.0,331.0,0.680072463768116
0.1,11.0,341.0,0.680072463768116
0.1,11.0,351.0,0.680072463768116
0.1,11.0,361.0,0.680072463768116
0.1,11.0,371.0,0.680072463768116
0.1,11.0,381.0,0.680072463768116
0.1,11.0,391.0,0.6717391304347827
0.1,11.0,401.0,0.6717391304347827
0.1,11.0,411.0,0.6717391304347827
0.1,11.0,421.0,0.6804347826086957
0.1,11.0,431.0,0.6804347826086957
0.1,11.0,441.0,0.6804347826086957
0.1,11.0,451.0,0.6804347826086957
0.1,11.0,461.0,0.6804347826086957
0.1,11.0,471.0,0.6804347826086957
0.1,11.0,481.0,0.6804347826086957
0.1,11.0,491.0,0.6804347826086957
0.1,11.0,501.0,0.6804347826086957
0.1,11.0,511.0,0.6804347826086957
0.1,11.0,521.0,0.6804347826086957
0.1,11.0,531.0,0.6804347826086957
0.1,11.0,541.0,0.6804347826086957
0.1,11.0,551.0,0.6804347826086957
0.1,11.0,561.0,0.6804347826086957
0.1,11.0,571.0,0.6804347826086957
0.1,11.0,581.0,0.6887681159420291
0.1,11.0,591.0,0.6887681159420291
0.1,11.0,601.0,0.6887681159420291
0.1,11.0,611.0,0.6887681159420291
0.1,11.0,621.0,0.6887681159420291
0.1,11.0,631.0,0.6887681159420291
0.1,11.0,641.0,0.6887681159420291
0.1,11.0,651.0,0.6887681159420291
0.1,11.0,661.0,0.6887681159420291
0.1,11.0,671.0,0.6804347826086957
0.1,11.0,681.0,0.6804347826086957
0.1,11.0,691.0,0.6804347826086957
0.1,11.0,701.0,0.6804347826086957
0.1,11.0,711.0,0.6804347826086957
0.1,11.0,721.0,0.6804347826086957
0.1,11.0,731.0,0.6804347826086957
0.1,11.0,741.0,0.6804347826086957
0.1,11.0,751.0,0.6804347826086957
0.1,11.0,761.0,0.6804347826086957
0.1,11.0,771.0,0.6804347826086957
0.1,11.0,781.0,0.6804347826086957
0.1,11.0,791.0,0.6804347826086957
0.1,11.0,801.0,0.6804347826086957
0.1,11.0,811.0,0.6804347826086957
0.1,11.0,821.0,0.6804347826086957
0.1,11.0,831.0,0.6804347826086957
0.1,11.0,841.0,0.6804347826086957
0.1,11.0,851.0,0.6804347826086957
0.1,11.0,861.0,0.6804347826086957
0.1,11.0,871.0,0.6804347826086957
0.1,11.0,881.0,0.6804347826086957
0.1,11.0,891.0,0.6804347826086957
0.1,11.0,901.0,0.6804347826086957
0.1,11.0,911.0,0.6804347826086957
0.1,11.0,921.0,0.6804347826086957
0.1,11.0,931.0,0.6804347826086957
0.1,11.0,941.0,0.6804347826086957
0.1,11.0,951.0,0.6804347826086957
0.1,11.0,961.0,0.6804347826086957
0.1,11.0,971.0,0.6804347826086957
0.1,11.0,981.0,0.6804347826086957
0.1,11.0,991.0,0.6804347826086957
0.1,12.0,1.0,0.6811594202898551
0.1,12.0,11.0,0.6898550724637681
0.1,12.0,21.0,0.6637681159420289
0.1,12.0,31.0,0.6804347826086957
0.1,12.0,41.0,0.6804347826086957
0.1,12.0,51.0,0.6887681159420291
0.1,12.0,61.0,0.6971014492753623
0.1,12.0,71.0,0.6887681159420289
0.1,12.0,81.0,0.6800724637681159
0.1,12.0,91.0,0.6884057971014493
0.1,12.0,101.0,0.6884057971014493
0.1,12.0,111.0,0.6884057971014493
0.1,12.0,121.0,0.6884057971014493
0.1,12.0,131.0,0.6884057971014493
0.1,12.0,141.0,0.6884057971014493
0.1,12.0,151.0,0.680072463768116
0.1,12.0,161.0,0.680072463768116
0.1,12.0,171.0,0.680072463768116
0.1,12.0,181.0,0.680072463768116
0.1,12.0,191.0,0.680072463768116
0.1,12.0,201.0,0.680072463768116
0.1,12.0,211.0,0.6884057971014493
0.1,12.0,221.0,0.6884057971014493
0.1,12.0,231.0,0.6884057971014493
0.1,12.0,241.0,0.6800724637681159
0.1,12.0,251.0,0.6800724637681159
0.1,12.0,261.0,0.6967391304347826
0.1,12.0,271.0,0.680072463768116
0.1,12.0,281.0,0.6884057971014493
0.1,12.0,291.0,0.6884057971014493
0.1,12.0,301.0,0.6884057971014493
0.1,12.0,311.0,0.6884057971014493
0.1,12.0,321.0,0.680072463768116
0.1,12.0,331.0,0.680072463768116
0.1,12.0,341.0,0.680072463768116
0.1,12.0,351.0,0.680072463768116
0.1,12.0,361.0,0.680072463768116
0.1,12.0,371.0,0.680072463768116
0.1,12.0,381.0,0.680072463768116
0.1,12.0,391.0,0.6717391304347827
0.1,12.0,401.0,0.6717391304347827
0.1,12.0,411.0,0.6717391304347827
0.1,12.0,421.0,0.6804347826086957
0.1,12.0,431.0,0.6804347826086957
0.1,12.0,441.0,0.6804347826086957
0.1,12.0,451.0,0.6804347826086957
0.1,12.0,461.0,0.6804347826086957
0.1,12.0,471.0,0.6804347826086957
0.1,12.0,481.0,0.6804347826086957
0.1,12.0,491.0,0.6804347826086957
0.1,12.0,501.0,0.6804347826086957
0.1,12.0,511.0,0.6804347826086957
0.1,12.0,521.0,0.6804347826086957
0.1,12.0,531.0,0.6804347826086957
0.1,12.0,541.0,0.6804347826086957
0.1,12.0,551.0,0.6804347826086957
0.1,12.0,561.0,0.6804347826086957
0.1,12.0,571.0,0.6804347826086957
0.1,12.0,581.0,0.6887681159420291
0.1,12.0,591.0,0.6887681159420291
0.1,12.0,601.0,0.6887681159420291
0.1,12.0,611.0,0.6887681159420291
0.1,12.0,621.0,0.6887681159420291
0.1,12.0,631.0,0.6887681159420291
0.1,12.0,641.0,0.6887681159420291
0.1,12.0,651.0,0.6887681159420291
0.1,12.0,661.0,0.6887681159420291
0.1,12.0,671.0,0.6804347826086957
0.1,12.0,681.0,0.6804347826086957
0.1,12.0,691.0,0.6804347826086957
0.1,12.0,701.0,0.6804347826086957
0.1,12.0,711.0,0.6804347826086957
0.1,12.0,721.0,0.6804347826086957
0.1,12.0,731.0,0.6804347826086957
0.1,12.0,741.0,0.6804347826086957
0.1,12.0,751.0,0.6804347826086957
0.1,12.0,761.0,0.6804347826086957
0.1,12.0,771.0,0.6804347826086957
0.1,12.0,781.0,0.6804347826086957
0.1,12.0,791.0,0.6804347826086957
0.1,12.0,801.0,0.6804347826086957
0.1,12.0,811.0,0.6804347826086957
0.1,12.0,821.0,0.6804347826086957
0.1,12.0,831.0,0.6804347826086957
0.1,12.0,841.0,0.6804347826086957
0.1,12.0,851.0,0.6804347826086957
0.1,12.0,861.0,0.6804347826086957
0.1,12.0,871.0,0.6804347826086957
0.1,12.0,881.0,0.6804347826086957
0.1,12.0,891.0,0.6804347826086957
0.1,12.0,901.0,0.6804347826086957
0.1,12.0,911.0,0.6804347826086957
0.1,12.0,921.0,0.6804347826086957
0.1,12.0,931.0,0.6804347826086957
0.1,12.0,941.0,0.6804347826086957
0.1,12.0,951.0,0.6804347826086957
0.1,12.0,961.0,0.6804347826086957
0.1,12.0,971.0,0.6804347826086957
0.1,12.0,981.0,0.6804347826086957
0.1,12.0,991.0,0.6804347826086957
0.1,13.0,1.0,0.6811594202898551
0.1,13.0,11.0,0.6898550724637681
0.1,13.0,21.0,0.6637681159420289
0.1,13.0,31.0,0.6804347826086957
0.1,13.0,41.0,0.6804347826086957
0.1,13.0,51.0,0.6887681159420291
0.1,13.0,61.0,0.6971014492753623
0.1,13.0,71.0,0.6887681159420289
0.1,13.0,81.0,0.6800724637681159
0.1,13.0,91.0,0.6884057971014493
0.1,13.0,101.0,0.6884057971014493
0.1,13.0,111.0,0.6884057971014493
0.1,13.0,121.0,0.6884057971014493
0.1,13.0,131.0,0.6884057971014493
0.1,13.0,141.0,0.6884057971014493
0.1,13.0,151.0,0.680072463768116
0.1,13.0,161.0,0.680072463768116
0.1,13.0,171.0,0.680072463768116
0.1,13.0,181.0,0.680072463768116
0.1,13.0,191.0,0.680072463768116
0.1,13.0,201.0,0.680072463768116
0.1,13.0,211.0,0.6884057971014493
0.1,13.0,221.0,0.6884057971014493
0.1,13.0,231.0,0.6884057971014493
0.1,13.0,241.0,0.6800724637681159
0.1,13.0,251.0,0.6800724637681159
0.1,13.0,261.0,0.6967391304347826
0.1,13.0,271.0,0.680072463768116
0.1,13.0,281.0,0.6884057971014493
0.1,13.0,291.0,0.6884057971014493
0.1,13.0,301.0,0.6884057971014493
0.1,13.0,311.0,0.6884057971014493
0.1,13.0,321.0,0.680072463768116
0.1,13.0,331.0,0.680072463768116
0.1,13.0,341.0,0.680072463768116
0.1,13.0,351.0,0.680072463768116
0.1,13.0,361.0,0.680072463768116
0.1,13.0,371.0,0.680072463768116
0.1,13.0,381.0,0.680072463768116
0.1,13.0,391.0,0.6717391304347827
0.1,13.0,401.0,0.6717391304347827
0.1,13.0,411.0,0.6717391304347827
0.1,13.0,421.0,0.6804347826086957
0.1,13.0,431.0,0.6804347826086957
0.1,13.0,441.0,0.6804347826086957
0.1,13.0,451.0,0.6804347826086957
0.1,13.0,461.0,0.6804347826086957
0.1,13.0,471.0,0.6804347826086957
0.1,13.0,481.0,0.6804347826086957
0.1,13.0,491.0,0.6804347826086957
0.1,13.0,501.0,0.6804347826086957
0.1,13.0,511.0,0.6804347826086957
0.1,13.0,521.0,0.6804347826086957
0.1,13.0,531.0,0.6804347826086957
0.1,13.0,541.0,0.6804347826086957
0.1,13.0,551.0,0.6804347826086957
0.1,13.0,561.0,0.6804347826086957
0.1,13.0,571.0,0.6804347826086957
0.1,13.0,581.0,0.6887681159420291
0.1,13.0,591.0,0.6887681159420291
0.1,13.0,601.0,0.6887681159420291
0.1,13.0,611.0,0.6887681159420291
0.1,13.0,621.0,0.6887681159420291
0.1,13.0,631.0,0.6887681159420291
0.1,13.0,641.0,0.6887681159420291
0.1,13.0,651.0,0.6887681159420291
0.1,13.0,661.0,0.6887681159420291
0.1,13.0,671.0,0.6804347826086957
0.1,13.0,681.0,0.6804347826086957
0.1,13.0,691.0,0.6804347826086957
0.1,13.0,701.0,0.6804347826086957
0.1,13.0,711.0,0.6804347826086957
0.1,13.0,721.0,0.6804347826086957
0.1,13.0,731.0,0.6804347826086957
0.1,13.0,741.0,0.6804347826086957
0.1,13.0,751.0,0.6804347826086957
0.1,13.0,761.0,0.6804347826086957
0.1,13.0,771.0,0.6804347826086957
0.1,13.0,781.0,0.6804347826086957
0.1,13.0,791.0,0.6804347826086957
0.1,13.0,801.0,0.6804347826086957
0.1,13.0,811.0,0.6804347826086957
0.1,13.0,821.0,0.6804347826086957
0.1,13.0,831.0,0.6804347826086957
0.1,13.0,841.0,0.6804347826086957
0.1,13.0,851.0,0.6804347826086957
0.1,13.0,861.0,0.6804347826086957
0.1,13.0,871.0,0.6804347826086957
0.1,13.0,881.0,0.6804347826086957
0.1,13.0,891.0,0.6804347826086957
0.1,13.0,901.0,0.6804347826086957
0.1,13.0,911.0,0.6804347826086957
0.1,13.0,921.0,0.6804347826086957
0.1,13.0,931.0,0.6804347826086957
0.1,13.0,941.0,0.6804347826086957
0.1,13.0,951.0,0.6804347826086957
0.1,13.0,961.0,0.6804347826086957
0.1,13.0,971.0,0.6804347826086957
0.1,13.0,981.0,0.6804347826086957
0.1,13.0,991.0,0.6804347826086957
0.1,14.0,1.0,0.6811594202898551
0.1,14.0,11.0,0.6898550724637681
0.1,14.0,21.0,0.6637681159420289
0.1,14.0,31.0,0.6804347826086957
0.1,14.0,41.0,0.6804347826086957
0.1,14.0,51.0,0.6887681159420291
0.1,14.0,61.0,0.6971014492753623
0.1,14.0,71.0,0.6887681159420289
0.1,14.0,81.0,0.6800724637681159
0.1,14.0,91.0,0.6884057971014493
0.1,14.0,101.0,0.6884057971014493
0.1,14.0,111.0,0.6884057971014493
0.1,14.0,121.0,0.6884057971014493
0.1,14.0,131.0,0.6884057971014493
0.1,14.0,141.0,0.6884057971014493
0.1,14.0,151.0,0.680072463768116
0.1,14.0,161.0,0.680072463768116
0.1,14.0,171.0,0.680072463768116
0.1,14.0,181.0,0.680072463768116
0.1,14.0,191.0,0.680072463768116
0.1,14.0,201.0,0.680072463768116
0.1,14.0,211.0,0.6884057971014493
0.1,14.0,221.0,0.6884057971014493
0.1,14.0,231.0,0.6884057971014493
0.1,14.0,241.0,0.6800724637681159
0.1,14.0,251.0,0.6800724637681159
0.1,14.0,261.0,0.6967391304347826
0.1,14.0,271.0,0.680072463768116
0.1,14.0,281.0,0.6884057971014493
0.1,14.0,291.0,0.6884057971014493
0.1,14.0,301.0,0.6884057971014493
0.1,14.0,311.0,0.6884057971014493
0.1,14.0,321.0,0.680072463768116
0.1,14.0,331.0,0.680072463768116
0.1,14.0,341.0,0.680072463768116
0.1,14.0,351.0,0.680072463768116
0.1,14.0,361.0,0.680072463768116
0.1,14.0,371.0,0.680072463768116
0.1,14.0,381.0,0.680072463768116
0.1,14.0,391.0,0.6717391304347827
0.1,14.0,401.0,0.6717391304347827
0.1,14.0,411.0,0.6717391304347827
0.1,14.0,421.0,0.6804347826086957
0.1,14.0,431.0,0.6804347826086957
0.1,14.0,441.0,0.6804347826086957
0.1,14.0,451.0,0.6804347826086957
0.1,14.0,461.0,0.6804347826086957
0.1,14.0,471.0,0.6804347826086957
0.1,14.0,481.0,0.6804347826086957
0.1,14.0,491.0,0.6804347826086957
0.1,14.0,501.0,0.6804347826086957
0.1,14.0,511.0,0.6804347826086957
0.1,14.0,521.0,0.6804347826086957
0.1,14.0,531.0,0.6804347826086957
0.1,14.0,541.0,0.6804347826086957
0.1,14.0,551.0,0.6804347826086957
0.1,14.0,561.0,0.6804347826086957
0.1,14.0,571.0,0.6804347826086957
0.1,14.0,581.0,0.6887681159420291
0.1,14.0,591.0,0.6887681159420291
0.1,14.0,601.0,0.6887681159420291
0.1,14.0,611.0,0.6887681159420291
0.1,14.0,621.0,0.6887681159420291
0.1,14.0,631.0,0.6887681159420291
0.1,14.0,641.0,0.6887681159420291
0.1,14.0,651.0,0.6887681159420291
0.1,14.0,661.0,0.6887681159420291
0.1,14.0,671.0,0.6804347826086957
0.1,14.0,681.0,0.6804347826086957
0.1,14.0,691.0,0.6804347826086957
0.1,14.0,701.0,0.6804347826086957
0.1,14.0,711.0,0.6804347826086957
0.1,14.0,721.0,0.6804347826086957
0.1,14.0,731.0,0.6804347826086957
0.1,14.0,741.0,0.6804347826086957
0.1,14.0,751.0,0.6804347826086957
0.1,14.0,761.0,0.6804347826086957
0.1,14.0,771.0,0.6804347826086957
0.1,14.0,781.0,0.6804347826086957
0.1,14.0,791.0,0.6804347826086957
0.1,14.0,801.0,0.6804347826086957
0.1,14.0,811.0,0.6804347826086957
0.1,14.0,821.0,0.6804347826086957
0.1,14.0,831.0,0.6804347826086957
0.1,14.0,841.0,0.6804347826086957
0.1,14.0,851.0,0.6804347826086957
0.1,14.0,861.0,0.6804347826086957
0.1,14.0,871.0,0.6804347826086957
0.1,14.0,881.0,0.6804347826086957
0.1,14.0,891.0,0.6804347826086957
0.1,14.0,901.0,0.6804347826086957
0.1,14.0,911.0,0.6804347826086957
0.1,14.0,921.0,0.6804347826086957
0.1,14.0,931.0,0.6804347826086957
0.1,14.0,941.0,0.6804347826086957
0.1,14.0,951.0,0.6804347826086957
0.1,14.0,961.0,0.6804347826086957
0.1,14.0,971.0,0.6804347826086957
0.1,14.0,981.0,0.6804347826086957
0.1,14.0,991.0,0.6804347826086957
0.1,15.0,1.0,0.6811594202898551
0.1,15.0,11.0,0.6898550724637681
0.1,15.0,21.0,0.6637681159420289
0.1,15.0,31.0,0.6804347826086957
0.1,15.0,41.0,0.6804347826086957
0.1,15.0,51.0,0.6887681159420291
0.1,15.0,61.0,0.6971014492753623
0.1,15.0,71.0,0.6887681159420289
0.1,15.0,81.0,0.6800724637681159
0.1,15.0,91.0,0.6884057971014493
0.1,15.0,101.0,0.6884057971014493
0.1,15.0,111.0,0.6884057971014493
0.1,15.0,121.0,0.6884057971014493
0.1,15.0,131.0,0.6884057971014493
0.1,15.0,141.0,0.6884057971014493
0.1,15.0,151.0,0.680072463768116
0.1,15.0,161.0,0.680072463768116
0.1,15.0,171.0,0.680072463768116
0.1,15.0,181.0,0.680072463768116
0.1,15.0,191.0,0.680072463768116
0.1,15.0,201.0,0.680072463768116
0.1,15.0,211.0,0.6884057971014493
0.1,15.0,221.0,0.6884057971014493
0.1,15.0,231.0,0.6884057971014493
0.1,15.0,241.0,0.6800724637681159
0.1,15.0,251.0,0.6800724637681159
0.1,15.0,261.0,0.6967391304347826
0.1,15.0,271.0,0.680072463768116
0.1,15.0,281.0,0.6884057971014493
0.1,15.0,291.0,0.6884057971014493
0.1,15.0,301.0,0.6884057971014493
0.1,15.0,311.0,0.6884057971014493
0.1,15.0,321.0,0.680072463768116
0.1,15.0,331.0,0.680072463768116
0.1,15.0,341.0,0.680072463768116
0.1,15.0,351.0,0.680072463768116
0.1,15.0,361.0,0.680072463768116
0.1,15.0,371.0,0.680072463768116
0.1,15.0,381.0,0.680072463768116
0.1,15.0,391.0,0.6717391304347827
0.1,15.0,401.0,0.6717391304347827
0.1,15.0,411.0,0.6717391304347827
0.1,15.0,421.0,0.6804347826086957
0.1,15.0,431.0,0.6804347826086957
0.1,15.0,441.0,0.6804347826086957
0.1,15.0,451.0,0.6804347826086957
0.1,15.0,461.0,0.6804347826086957
0.1,15.0,471.0,0.6804347826086957
0.1,15.0,481.0,0.6804347826086957
0.1,15.0,491.0,0.6804347826086957
0.1,15.0,501.0,0.6804347826086957
0.1,15.0,511.0,0.6804347826086957
0.1,15.0,521.0,0.6804347826086957
0.1,15.0,531.0,0.6804347826086957
0.1,15.0,541.0,0.6804347826086957
0.1,15.0,551.0,0.6804347826086957
0.1,15.0,561.0,0.6804347826086957
0.1,15.0,571.0,0.6804347826086957
0.1,15.0,581.0,0.6887681159420291
0.1,15.0,591.0,0.6887681159420291
0.1,15.0,601.0,0.6887681159420291
0.1,15.0,611.0,0.6887681159420291
0.1,15.0,621.0,0.6887681159420291
0.1,15.0,631.0,0.6887681159420291
0.1,15.0,641.0,0.6887681159420291
0.1,15.0,651.0,0.6887681159420291
0.1,15.0,661.0,0.6887681159420291
0.1,15.0,671.0,0.6804347826086957
0.1,15.0,681.0,0.6804347826086957
0.1,15.0,691.0,0.6804347826086957
0.1,15.0,701.0,0.6804347826086957
0.1,15.0,711.0,0.6804347826086957
0.1,15.0,721.0,0.6804347826086957
0.1,15.0,731.0,0.6804347826086957
0.1,15.0,741.0,0.6804347826086957
0.1,15.0,751.0,0.6804347826086957
0.1,15.0,761.0,0.6804347826086957
0.1,15.0,771.0,0.6804347826086957
0.1,15.0,781.0,0.6804347826086957
0.1,15.0,791.0,0.6804347826086957
0.1,15.0,801.0,0.6804347826086957
0.1,15.0,811.0,0.6804347826086957
0.1,15.0,821.0,0.6804347826086957
0.1,15.0,831.0,0.6804347826086957
0.1,15.0,841.0,0.6804347826086957
0.1,15.0,851.0,0.6804347826086957
0.1,15.0,861.0,0.6804347826086957
0.1,15.0,871.0,0.6804347826086957
0.1,15.0,881.0,0.6804347826086957
0.1,15.0,891.0,0.6804347826086957
0.1,15.0,901.0,0.6804347826086957
0.1,15.0,911.0,0.6804347826086957
0.1,15.0,921.0,0.6804347826086957
0.1,15.0,931.0,0.6804347826086957
0.1,15.0,941.0,0.6804347826086957
0.1,15.0,951.0,0.6804347826086957
0.1,15.0,961.0,0.6804347826086957
0.1,15.0,971.0,0.6804347826086957
0.1,15.0,981.0,0.6804347826086957
0.1,15.0,991.0,0.6804347826086957
